MONLOC_AB,StartDate,StartTime,DataLoggerLineName,Deployment,ProjectIdentifier,ActivityIdentifier,ActivityMediaName,CharacteristicName,ResultMeasureValue,ResultMeasureUnitCode,DataType,UseForCalc,COMMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/27/2024,19:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240627_2024Sum_TS,Water,"Temperature, water",11.11,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/27/2024,19:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240627_2024Sum_TS,Water,"Temperature, water",11.08,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/27/2024,20:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240627_2024Sum_TS,Water,"Temperature, water",11.04,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/27/2024,20:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240627_2024Sum_TS,Water,"Temperature, water",11.02,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/27/2024,20:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240627_2024Sum_TS,Water,"Temperature, water",11,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/27/2024,20:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240627_2024Sum_TS,Water,"Temperature, water",10.97,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/27/2024,21:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240627_2024Sum_TS,Water,"Temperature, water",10.93,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/27/2024,21:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240627_2024Sum_TS,Water,"Temperature, water",10.93,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/27/2024,21:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240627_2024Sum_TS,Water,"Temperature, water",10.86,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/27/2024,21:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240627_2024Sum_TS,Water,"Temperature, water",10.82,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/27/2024,22:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240627_2024Sum_TS,Water,"Temperature, water",10.8,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/27/2024,22:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240627_2024Sum_TS,Water,"Temperature, water",10.77,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/27/2024,22:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240627_2024Sum_TS,Water,"Temperature, water",10.73,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/27/2024,22:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240627_2024Sum_TS,Water,"Temperature, water",10.72,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/27/2024,23:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240627_2024Sum_TS,Water,"Temperature, water",10.69,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/27/2024,23:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240627_2024Sum_TS,Water,"Temperature, water",10.66,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/27/2024,23:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240627_2024Sum_TS,Water,"Temperature, water",10.64,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/27/2024,23:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240627_2024Sum_TS,Water,"Temperature, water",10.64,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,00:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.62,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,00:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.59,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,00:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.56,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,00:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.55,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,01:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.55,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,01:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.53,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,01:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.49,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,01:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.51,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,02:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.5,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,02:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.5,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,02:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.44,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,02:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.44,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,03:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.45,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,03:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.44,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,03:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.44,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,03:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.41,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,04:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.4,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,04:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.4,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,04:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.39,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,04:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.4,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,05:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.39,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,05:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.36,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,05:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.37,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,05:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.37,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,06:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.36,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,06:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.35,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,06:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.36,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,06:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.36,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,07:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.34,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,07:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.34,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,07:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.38,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,07:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.37,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,08:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.39,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,08:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.38,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,08:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.4,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,08:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.41,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,09:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.46,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,09:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.5,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,09:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.51,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,09:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.57,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,10:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.6,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,10:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.62,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,10:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.67,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,10:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.71,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,11:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.73,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,11:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.8,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,11:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.93,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,11:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",10.99,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,12:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.1,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,12:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.27,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,12:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.37,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,12:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.48,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,13:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.52,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,13:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.58,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,13:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.62,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,13:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.7,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,14:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.81,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,14:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.89,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,14:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.91,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,14:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",12.01,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,15:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",12.13,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,15:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",12.17,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,15:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",12.15,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,15:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",12.17,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,16:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",12.17,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,16:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",12.16,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,16:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",12.12,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,16:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",12.1,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,17:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",12.08,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,17:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",12.11,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,17:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",12.08,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,17:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",12.08,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,18:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",12.06,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,18:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",12.06,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,18:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",12,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,18:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.97,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,19:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.9,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,19:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.89,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,19:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.86,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,19:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.82,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,20:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.78,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,20:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.73,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,20:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.73,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,20:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.66,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,21:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.61,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,21:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.56,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,21:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.52,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,21:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.48,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,22:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.44,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,22:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.41,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,22:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.34,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,22:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.33,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,23:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.29,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,23:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.24,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,23:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.19,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/28/2024,23:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240628_2024Sum_TS,Water,"Temperature, water",11.17,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/29/2024,00:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240629_2024Sum_TS,Water,"Temperature, water",11.14,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/29/2024,00:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240629_2024Sum_TS,Water,"Temperature, water",11.12,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,06/29/2024,00:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240629_2024Sum_TS,Water,"Temperature, water",11.09,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
